 Trump Tells Japanese Diplomats He Never Knew There Were So Many Countries In The World,"Who knew that presidenting would be so hard, right? Conservatives voted a former reality show star into power with zero experience in politics and they thought that would be a good thing. Donald Trump has always claimed to have a high IQ, even going as far as to offer to compare IQ tests with Rex Tillerson after reports surfaced that the secretary of State had called him a  fucking moron.  But we d really like that to happen because while Trump is on his 13-day trip overseas, he revealed to Japanese dignitaries that he didn t know how many countries there are in the world until he became the so-called president.First, Japanese Prime Minister Abe gave his remarks in front of the crowded room, then Trump got up to the mic to be sure to embarrass the U.S.   again. So my relationship with Shinzo got off to quite a rocky start because I never ran for office, and here I am,  Trump told the room.  But I never ran, so I wasn t very experienced. And after I had won, everybody was calling me from all over the world. I never knew we had so many countries. Trump kicked off his remarks by calling Prime Minister Abe by his first name.Trump s remarks start around the 14- minute mark:It s kind of an important thing to know, don t you think? Especially if you re supposed to be the leader of the free world.For the record, there are 193 UN member states, plus the State of Palestine and the Holy See (Vatican), both of which are non-member observers of the UN. So really, there are 195 countries in the world. South Sudan was added to the list in 2011.Hey, and I m not even the president! But I do know how to Google. We re sure Barron Trump could do that for his father since he s obviously not capable of looking up important information.Featured image via video screen capture  ",News,"November 6, 2017"
 University Of Texas Police Kick Humiliated Nazis Off Campus Before They Could Start Trouble,"This is how police should deal with Nazis and white supremacists.The tiki torches were doused early at the University of Texas on Friday night after campus police quickly chased the group of racists off the premises.They were attempting to invade the campus and hold a rally on the Main Mall, which likely would have included Nazi chants and waving Confederate and Nazi flags.But police put a stop to it before the rally could even begin.After police informed the public of the service provided, university president Gregory Fenves released a statement strongly condemning white supremacy. The actions of white supremacists and other hate groups are completely anathema to UT s values, and I abhor what they represent,  Fenves said.  These are difficult times for our nation, with movements fueled by hatred increasingly taking root, as we saw in Charlottesville and elsewhere. We must continue to denounce these ugly, un-American ideas in the strongest terms. The actions of a hate group do not define us. They never will. White supremacists and Nazis have been emboldened since Donald Trump refused to condemn them in response to the violence in Charlottesville, Virginia earlier this year. Instead, Trump blamed  both sides  and claimed that a lot of Nazis are  fine people. University of Texas president Gregory Fenves said what Trump should have said in the first place.Featured Image: Chip Somodevilla/Getty Images",News,"November 6, 2017"
 Trump Went To Japan And Immediately Proved He Knows Zilch About How Missiles Work,"Who knew that Donald Trump would humiliate himself and us as soon as humanly possible with his trip to Asia? There was really no way to know that   this is one of the smartest men on the planet oh wait. This is Donald Trump. And in discussing North Korea s decision to fire ballistic missiles over Japan, he wondered why Japan didn t just shoot those missiles down.That, in turn, shows a complete and total lack of knowledge about how missiles work, about even our own military s capabilities, and about the optics of such an endeavor on ours and Japan s part. First off, it would have been extremely difficult for Japan to shoot them down due to their altitude and speed. Japan does have missile interceptors, but North Korea s missiles were very likely out of range.Then there are the optics: Japan would have been embarrassed alongside us. Our own capabilities to shoot down missiles are also limited, and tests on both systems have failed consistently. Watching us and Japan embarrass ourselves would have emboldened North Korea because it would have told them that we can t stop their missiles. An emboldened North Korea is the last thing the world needs right now.But that s not all. Trump also insulted all of Japan by saying that he couldn t understand why a country full of samurai warriors wouldn t want to shoot down North Korea s missiles. While the samurai are a part of Japan s long and rich history, Trump calling them  a nation of samurai warriors  just reinforces the rest of the world s belief that Americans are too stupid and too arrogant to bother learning about anyone else, and would rather just fall back on ethnic stereotypes.These remarks took place well before Trump actually headed to Japan; however, the news of it came out as he was en route. So, just like every other international trip on which the walking racist presidential impostor has gone, we have been embarrassed on the world stage. Again.Featured image via Mario Tama/Getty Images",News,"November 5, 2017"
 The Walls Close In On Trump As His Disgraced National Security Adviser Faces Indictment From Team Mueller,"Donald Trump s scandal-ridden, chaotic White House has recently been thrown into further disarray as people who worked on his campaign have faced indictments from Special Counsel Robert Mueller s team. His former Campaign Chair Paul Manafort was taken into federal custody this past Monday, as was Manafort s sidekick and Trump adviser Rick Gates. Foreign policy adviser George Padadopuolos pled guilty to charges he was facing, and is now cooperating with Mueller s team. Now, NBC News is reporting that disgraced former National Security Adviser Michael Flynn is under Mueller s gun as well, because there is now enough evidence to charge Flynn in this oh so hot investigation into collusion between the Trump campaign and the Russian government.According to NBC News, Mueller is pressuring Flynn to cooperate, because there is a person near and dear to Flynn s heart who could be in trouble: His own son, Michael G. Flynn. The younger Michael Flynn worked on the campaign and the Trump transition team. If the elder Flynn cooperates with Team Mueller, he just might be able to save his son from hard prison time. Most parents would definitely be up for limiting the legal consequences of something this serious for their children. This is very bad news for the Trump White House, because Michael Flynn was very close to Donald Trump during the campaign and worked in the White House as National Security Adviser for 24 days. He clearly knows a lot, and if it means that sharing that information would keep his son out of federal prison, he ll likely be more than willing to share that information with Special Counsel Robert Mueller s team.This is all very bad news for the Trump White House, but very good news for the country. The more people Mueller flips, the closer we are to removing this criminal administration.This is a developing story. Stay tuned to Addicting Info for updates.Featured image via Kevin Hagen/Getty Images",News,"November 5, 2017"
 Trump Wants The Supreme Court To Punish Lawyers Who Win Cases Against His Administration,"This is yet another egregious abuse of power.If the Supreme Court caves in to Donald Trump s latest demands, it will truly be the end of the rule of law as we know it.Two weeks ago, a 17-year-old migrant (known as Jane Doe in court records) sought an abortion but was denied the procedure by the Trump Administration.The government forced her to remain in a refugee center in Texas rather than allow her to exercise a constitutional right.So the American Civil Liberties Union (ACLU) took the Trump Administration to court and asked the judge to grant their client the ability to seek the medical care she needed.To make a long story short, she won. And she won again when the Trump Administration appealed. The girl then went to a doctor and got an abortion.But, of course, this made the Trump Administration angry.Despite the fact that the girl legally received an abortion, Trump s Justice Department is throwing a temper tantrum because they think the girl should have informed them so that they could block her by appealing to a higher court. This was a total surprise. And we re disturbed about it,  disgraced Attorney General Jeff Sessions whined.Let s make this clear. The girl had the abortion following a ruling by a federal appeals court judge that granted her request to seek the procedure. She did not have to wait nor did she have to inform the government. It is the government s responsibility to file appeals quickly. But the Trump Administration did not file quick enough.And now the Trump Administration is demanding that the Supreme Court punish the ACLU lawyers for winning their case and helping their client get the abortion she wanted.According to the Tribune Washington Bureau,On Friday, new Solicitor General Noel Francisco filed an appeal that asks the Supreme Court to set aside the lower court s rulings and to consider  disciplinary action  against the ACLU.They  kept the government in the dark about when Ms. Doe was scheduled to have an abortion,  he told the justices.  Given the extraordinary circumstances  of the case, the court should consider sanctions against one or more of the ACLU lawyers, he said.Trump s Administration is stooping to a new low. The Supreme Court should not be used as a tool to punish or attack lawyers who help their clients win. The ACLU won their case twice and their client exercised her right to have an abortion in accordance with the court decision. They were not required to inform the federal government. That would have been a violation of their client s privacy. If the Trump Administration wanted to appeal, they should have done it much faster instead of expecting a teen girl and her lawyers to keep them informed about her every move.ACLU legal director David Cole reacted strongly to Trump s demand. This administration has gone to astounding lengths to block this young woman from getting an abortion. After the courts cleared the way for her to get her abortion, it was the ACLU s job as her lawyers to see that she wasn t delayed any further   not give the government another chance to stand in her way. Our lawyers acted in the best interest of our client and in full compliance with court orders and federal and Texas law. That government lawyers failed to seek judicial review quickly enough is their fault, not ours. If the conservative Justices on the Supreme Court go along with this demand, it will only further erode the credibility of the court and our justice system. And Trump would have a new weapon to use against anyone who opposes him in a court of law.Featured Image: Alex Wong/Getty Images",News,"November 4, 2017"
 Hypocrite Ivanka Trump HUMILIATED For Calling For End To Sexual Harassment While Predator Dad Is In Japan With Her,"This did NOT go well.In a nearly empty room of people on Friday at the World Assembly for Women in Japan, Ivanka Trump had the gall to talk about sexual harassment despite the fact that her own daddy has been accused of rape and sexual harassment by over a dozen women, not to mention the fact that he has openly treated women like shit over the years. All too often, our workplace culture fails to treat women with appropriate respect,  Trump said.  This takes all forms, including harassment, which can never be tolerated. Our workplaces must mirror our values: work and family. Here s the video via Time, which Ivanka retweeted as if her words would be taken seriously.Ivanka Trump speaks at the Tokyo Summit on Women s Advancement pic.twitter.com/64vX7wKynj  TIME (@TIME) November 3, 2017But it s hard to take anything Ivanka says on the topic of sexual harassment seriously when she has repeatedly failed to acknowledge that her own father is a sexual predator with a history of sexual harassment and a string of accusers.And Twitter users were quick to call her out for this hypocrisy.We're waiting for Ivanka to show women she's not a fraud re harassment. Tell dad on twitter to knock it off w/attacking women & be a man.  Stephanie (@1010puppytoes) November 3, 2017what does she know about the workplace?  Lazura Lanouaille (@sunsetcliffs99) November 3, 2017Hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy hypocrisy #hypocrisy  tag1113 (@theresagiudice) November 3, 2017Your daddy is the Republican version of Weinstein. Grab em by the pu$$y @IvankaTrump  Tony Gunk (@TGunkster) November 3, 2017""Not treating women in the workplace with respect is a real problem. Now if you'll excuse me, I need to go take a look at my sweatshops.""  Bob Loblaw (@mrgregshields) November 3, 2017Hey Princess in the inappropriate mini skirt   your Daddy is a well known self admitted sexual predator since the 80's. Give us a break!!  Denise Koskinen (@deedee33955) November 3, 20175 people showed up to hear your nonsense. And preventing sexual harassment starts with your father  Ren e Jacobs (@ReneeJacobsLens) November 4, 2017And that s just a small sample of the remarks. Ivanka Trump got her ass handed to her for daring to speak out about sexual harassment without talking about her father s own sordid history.Next time she wants to address this issue, she should begin by calling out Donald Trump and calling for his resignation. Because no one will ever take her seriously until does.Featured Image: Sean Gallup/Getty Images",News,"November 4, 2017"
" With Just Two Words, GOP Congressman ADMITS He Doesn’t Answer To His Constituents","The GOP Congress, with the approval of Donald Trump, is putting forth yet another tax bill that would take food off the tables of regular people so the wealthy can hoard even more money. You would think they would show a modicum of shame, that they would at least pretend that they are working for the voters, but this is the age of Trump and they are proud of the oligarchy they ve created. They are so proud they are literally saying, in front of reporters, that they don t care what the voters think about this wildly unpopular tax plan.Several polls have proven that tax cuts, especially tax cuts for corporations and the wealthy, barely scratch the surface of Americans  concerns. It s hardly even a priority for brainwashed Republicans. Only about a quarter of Americans overall think tax reform should be a top priority, while barely half of Republicans (51 percent) think it should head the agenda.The majority of Americans have had it with the trickle down argument and they don t believe that a corporate tax cut will lead to more jobs.Some GOP selling points aren t sinking in. One of Republicans  biggest talking points is that a corporate tax cut will benefit workers (though even right-wing economists have cast doubt on White House estimates on this point).But nearly 60 percent of people believe corporations won t  use that money to create jobs,  according to the CBS poll. Likewise, approximately half of people in both the CBS and NBC/WSJ polls said they think the bill would grow the economy   a plurality but not a clear majority.Source: NPRScrew what voters think, at least that s the mindset of Republicans who know exactly who put them in office, the oligarchy. A Vox reporter confronted some GOP Congressmen about the tax bill that few people have seen and the most telling answer came from Rep. Chris Collins (R-NY), who in two words told us exactly what he thinks of his constituents  opinions:Others had answers the weren t quite as callous and were a bit more measured. They fell back on denial and Trump s  fake news  copout. I don t believe that poll,  stressed Texas Rep. Mike Conaway. I would love to see those polls, because those aren t polls of my constituents,  added Missouri Rep. Jason Smith.Golshan couldn t find a single Republican member of Congress who would acknowledge how unpopular the idea is with voters of passing a tax bill to let corporations pay even less of their fair share.Republicans need to work a little harder on their messaging of their pet tax bill. According to FiveThirtyEight.com, Republicans have a chance to pass their first major initiative since Trump took office, as long as they can get Americans to back it. So far, they are failing and their cavalier responses to Americans  concerns aren t helping. Of course, Collins might be right. As long as they have gerrymandering, voter suppression and Russia in their back pockets, voters  opinions might not actually matter.Featured image via Pool/Getty Images.",News,"November 3, 2017"
" ‘Alt-Right’ White House Reporter Gets Fooled By Fake Tweet, Reports Upcoming Civil War","When Donald Trump allowed popular Nazi blog The Gateway Pundit to have a correspondent show up at the White House, many questioned that decision   but if The Donald was going for comic relief, we re forced to admit that the inclusion of Lucian Wintrich is a complete success.Recently, the White House reporter followed up on a hot tip he received from noted Twitter political sociologist guy Krang T. Nelson informing America that  Antifa  (a blanket term for people who oppose fascism) is breeding a team of super soldiers (yes, like in Marvel comics) which they will unleash on America in a devastating attack on white people   a first strike in a new civil war he reported on completely seriously in a now-disappeared scare piece. Can t wait for November 4th when millions of antifa supersoldiers will behead all white parents and the small business owners in the town square,  Krang tweeted   an obvious joke, unless you re a f*cking idiot.Enter Wintrich, who reported it completely seriously then threw a massive tantrum when the obviously humorous comment turned out to be fake.In addition, a bunch of right-wingers mass reported Krang s post and got him suspended from Twitter. Anyone with a single crease in their brain could see that my post was satire, but alas, the internet has no shortage of morons, and the tweet was apparently reported into oblivion,  Krang T. Nelson said of the attack in an op-ed he wrote for Vice.  The ensuing suspension was so thorough that my work account was axed for using the same phone number. (I reached out to Twitter for comment in connection with this story, but had yet to hear back at the time of publication.) It s worth noting that Donald Trump has not once been suspended from Twitter.Unfortunately, this is common fare for the Stupid Part of America. They genuinely believe that Hillary Clinton is running a child sex slavery operation out of the basement of a pizza restaurant that doesn t even have a basement, that  antifa  is going to murder white women, or even that Malia Obama got herself arrested buying six pounds of marijuana and somehow managed to fit it into a Prada handbag. But when the truth comes out they blame the people who are laughing at them instead of themselves for being so goddamn stupid.Wintrich is just the latest example that the Party of Fake News and personal responsibility produces the majority of the former and has no sense of the latter.Featured image via screengrab",News,"November 2, 2017"
 Papa John Attacks The NFL And First Amendment After His Sh*tty Pizza Loses Him A Small Fortune,"Rather than take personal responsibility for the losses, CEO John Schnatter is making excuses.NFL players, both black and white, have been taking a knee during the national anthem to protest police brutality and racial injustice. Conservatives lost their shit and decided to boycott the NFL. However, while viewership is slightly down, it s not enough to affect the corporate profits of businesses who are partnered with the league.But Schnatter blamed the NFL and the protests anyway after a quarterly report caused investors to dump their Papa John s stock, which caused Schnatter to lose $70 million from his personal fortune Leadership starts at the top, and this is an example of poor leadership,  Schnatter whined.  We are totally disappointed that the NFL and its leadership did not resolve the ongoing situation to the satisfaction of all parties long ago. This should have been nipped in the bud a year and a half ago. The controversy is polarizing the customer, polarizing the country. In other words, Schnatter thinks the NFL should have banned players from kneeling during the national anthem, a move that would have violated their constitutional rights.Let s not forget that NFL players were not kneeling en masse until Donald Trump, whom Schnatter supports, attacked Colin Kaepernick and the NFL in the first place. It was Trump s attacks that caused players to join the protest.So if Schnatter should blame anyone, he should blame Trump.Let s also not forget that Schnatter repeatedly attacked President Obama over the Affordable Care Act, even going so far as to raise the price of pizza and cut his employees  hours so he wouldn t have to provide health insurance to them. Papa John s has also been guilty of stealing wages.All of this caused Americans to boycott Papa John s, which could have caused the chain to lose money as well.Schnatter s claims are also full of shit because Pizza Hut executives say their sales have not been affected by the protests. We re not seeing impact on any of that on our business,  CEO Greg Creed said.Of course, Schnatter really doesn t have anything to bitch about. After all, he is still worth over $800 million and owns a sprawling 40,000 square foot castle in Kentucky, which includes a pool, a golf course, a 22 car garage, and a drawbridge along with two other homes in Florida and Utah.Schnatter is a greedy prick who should really only blame himself for the financial losses his company has suffered. And frankly, the NFL should cut ties with Papa John s in retaliation for this unfair attack. Then he ll really have something to bitch about.Featured Image: YouTube",News,"November 2, 2017"
 Russians Fooled Dumbass Conservatives With Meme Of Hillary Fistfighting Jesus,"If Hillary Clinton got into a fistfight with Jesus, who would you want to win? Before you laugh, consider that some among us are actually stupid enough to respond positively to this sort of question   assuming  positively  means  like a bunch of douchebags. When you saw the popular meme floating around prior to the election, you probably assumed it was an over-the-top joke post. But this is the type of this that Russian bots and trolls were actually marketing to our beloved dolts on the Right.Since conservatives respond to anything with  Jesus  in the name the meme, which was part of a paid advertising campaign from the Russia-created Christian group  Army of Jesus,  was pretty successful with the Stupid Part of America.I don't know why I am so fascinated by this fake ad that @MarkWarner shared showing Hillary boxing Jesus. pic.twitter.com/BkR8XRUOYj  Marcus Gilmer (@marcusgilmer) November 1, 2017The paid Russian ad, revealed by Democratic Senator Mark Warner, was among several that were showcased during Wednesday s congressional hearing with social media leaders regarding Russian interference in the 2016 election.Russian operatives also pushed the idea that Texas should secede from the United States, a fake movement that became popular with very real conservatives as the election season rolled on, organized both pro- and anti-Muslim events at the same time and place, and convinced conservatives that control of the Army should be taken away from the President if that President happens to have a vagina:NEW: These are the first two Russian-bought Facebook ads to be released by Congress. pic.twitter.com/1ThgzYNdTf  Donie O'Sullivan (@donie) October 31, 2017Russia ran more than 3,000 political ads on Facebook and Twitter, spending hundreds of thousands of dollars to trick the American people.Much of the advertising was concentrated in key swing states, and at one point Twitter users were bombarded with more fake news than real news.This is just one of the many attacks on our election from Donald Trump s friends in Russia. Recently, former Trump advisor George Papadopoulos pleaded guilty to lying about his efforts to expand Russia s influence in the Trump campaign   and he was almost assuredly just one of many under the Kremlin s influence. He is currently cooperating with the FBI to expose his co-conspirators.If one thing s for certain U.S. District Court for D.C. has four sealed cases in its docket with case numbers between Papadopoulos' (182) and Manafort's (201). pic.twitter.com/zDKMY3qHM6  Steve Reilly (@BySteveReilly) October 30, 2017 It s that Mueller isn t done by a long shot.Featured image via screengrab",News,"November 1, 2017"
 Chuck Schumer Just NUKED Trump For Blaming Him For Terrorist Attack,"Donald Trump just got owned.On Tuesday, New York City was attacked by a terrorist who killed eight people with a truck.Police immediately responded and apprehended the driver after shooting him in the abdomen.Of course, Trump rushed to politicize the attack, and continued doing so on Wednesday morning by blaming Senator Chuck Schumer for the act of terror.And, yes, Trump was watching Fox & Friends while tweeting.The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.  Donald J. Trump (@realDonaldTrump) November 1, 2017We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter). @foxandfriends  Donald J. Trump (@realDonaldTrump) November 1, 2017""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness! @foxandfriends  Donald J. Trump (@realDonaldTrump) November 1, 2017Let s keep in mind that this attack happened on Trump s watch. Prior to yesterday s attack, no terrorist had used a vehicle to murder American citizens. Trump promised to keep Americans safe and he promised to wipe out ISIS. He failed.And instead of taking responsibility, Trump decided to blame the top Democrat in the Senate.But Schumer was quick to respond, and he hammered Trump with his own budget, which Republicans are poised to pass.As it turns out, Trump eliminated anti-terrorism funding in his budget and refused to put it back even after the NYPD announced that their anti-terror program would be wiped out by the cut.Schumer wasted no time pointing out Trump s hypocrisy. I have always believed and continue to believe that immigration is good for America. President Trump, instead of politicizing and dividing America, which he always seems to do at times of national tragedy, should be focusing on the real solution   anti-terrorism funding   which he proposed cutting in his most recent budget. I m calling on the President to immediately rescind his proposed cuts to this vital anti-terrorism funding. Basically, Trump would be inviting terrorists to attack the United States by cutting anti-terrorism funding. So instead of worrying about our immigration policies, Americans should be angry about Trump s irresponsible decision to cut funding that helps law enforcement keep us safe.Featured Image: Spencer Platt/Getty Images",News,"November 1, 2017"
 This 2016 Hannity Tweet Is Now Like A Knife In The Back For Trump,"No one on earth has been a bigger cheerleader for Donald Trump than Fox News  Sean Hannity. In the wake of Monday s indictments of former Trump campaign manager Paul Manafort, Manafort s top aide Rick Gates and with a guilty plea of former economic advisor to Trump, George Papadopoulos, it appears the house of cards is beginning to collapse.Hannity, though, is ready with the pro-Trump propaganda. Immediately after the news of the indictment hit, Hannity was ready with his defense of Trump which means he s blaming Hillary:Not that there wasn t Russian collusion with a 2016 presidential candidate. It s just that her name was not Trump. We now have real evidence that the FBI uncovered a Russian plot dating back to 2009 that involved bribery, extortion, blackmail, money laundering and racketeering. It all came a year before Hillary Clinton and the Obama Administration approved the corrupt Uranium One deal. We have evidence of another Russia scandal, also involving a 2016 candidate not named Trump. We now know that the Clinton campaign and the Democratic National Committee paid over $9 million to help fund the discredited, Russia-linked dossier crafted to ruin then-candidate Donald Trump. This was nothing short of a collaborative effort with the Russians to manipulate the outcome of the last presidential election.Not surprisingly, Trump s statements are mirroring Hannity:Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary & the Dems the focus?????  Donald J. Trump (@realDonaldTrump) October 30, 2017  Only, Manafort was part of the Trump campaign during many of these alleged crimes and Hannity knows it. In fact, in 2016, he tweeted it:While a Sean Hannity tweet certainly won t stand up in a court of law, Hannity has long been the media sycophant for the Trump administration. If he says Manafort was instrumental in Trump winning the White House, he was.Featured image via Drew Angerer/Getty Images.",News,"October 30, 2017"
 How Sh*tty Of A Birthday Must Ivanka Trump Be Having?,"With the whirlwind of information coming at us about Paul Manafort s indictment, Trump s  allcaps claim that their was  NO COLLUSION,  a former advisor s admission of collusion, and all the other devastating shit happening to Team Trump today, the American public is missing one crucial detail: this is all happening on Ivanka Trump s birthday.Daddy s Little Girl was born on October 30, 1981 and the FBI got her a present: the first of many boots that will be dropping on her father s administration.This has to be particularly worrisome for poor, dear, sweet Ivanka, whose husband is also under investigation in Muellergate.As of 3 PM EST, only one post was on Ivanka s Twitter   a self-defensive birthday note from her daughter she attempted to use to excuse herself for forgetting her sister Tiffany s birthday.Arabella:""Dear Mom, thank you for giving me birth."" Clearly, I'm not the only member of my family who doesn't understand how birthdays work? pic.twitter.com/fQbAvdtFQ4  Ivanka Trump (@IvankaTrump) October 30, 2017Americans were nice enough to pop by and wish her a happy birthday:Paul Manafort is off to prison & probably has a few stories to tell about your family  may you reap what you sow this coming year Ivanka??  Katie Dutch (@kitscheart) October 30, 2017Maybe the prison kitchen will serve champagne ice pops on Ivanka's birthday, once she is incarcerated  Michelle Y (@MY19641) October 30, 2017Happy birthday someone's going to jail today! What do you get a traitor for their birthday? pic.twitter.com/56Xicg6QkZ  Ryan Graney (@RyanEGraney) October 30, 2017HAPPY indictment day too, Congrats Mr MUELLER pic.twitter.com/boF9q05ayz  Bonnie (@BonitaTeuben) October 30, 2017 ? pic.twitter.com/5CB3bkxivu  Alan Parker (@AlanLondonCity) October 30, 2017Mueller understands how birthdays work. He is a boss gift-giver.  Elizabeth Soutter (@damomma) October 30, 2017The little sweetie got indictments for her birthday! What a lucky girl!  Jen Skelly (@Jenlskelly) October 30, 2017Paul Manafort and Rick Gates have both pleaded not guilty to their respective crimes and former campaign aide George Papadopoulos cut a secret plea deal in which he admitted to lying about the Trump campaign s outreach to Russian officials regarding a meeting between Trump and Putin and collecting  dirt  on Hillary Clinton.It s clear that Mueller is accelerating his probe into the Trump campaign s collusion with Russia, and it must really ruin Ivanka s day that they ll probably be coming for Jared soon.Featured image via Andy Katz, MBR",News,"October 30, 2017"
 Guilty As Hell Paul Manafort And Rick Gates Enter ‘Not Guilty’ Pleas In Russian Collusion Scandal (TWEET/VIDEO),"The world is exploding right now due to the news that Donald Trump s second campaign manager, Paul Manafort has been indicted on a litany of felony charges by Special Counsel Robert Mueller. Manafort, as well as his business associated and fellow Trump campaign official Rick Gates have been taken into federal custody, but both have laughably entered pleas of not guilty to all kinds of high crimes   including really shady stuff like money laundering and conspiracy against their own country.Of course, the Trump White House is in all-out  nothing to see here  mode. White House Press Secretary Sarah Huckabee Sanders spent her entire Monday briefing lying through her teeth with regards to the Manfort and Gates situation. As if this weren t bad enough for Team Trump, a third person in their orbit has been charged as well, foreign policy adviser George Padadopoulos. It also seems that this gentleman may be flipping on Trump, because he was caught lying to the Federal Bureau of Investigation, which is a crime, and is being listed as a cooperating witness, according to former U.S. Attorney Preet Bharara:Special Counsel Mueller appears to have a cooperating witness, George Papadopoulos. That is significant. Time will tell how significant.  Preet Bharara (@PreetBharara) October 30, 2017In short, the entire Trump White House is in deep shit. Sarah Sanders can say all day long that this has nothing to do with Trump s campaign, and they had to go flipping it all back to Hillary, even though she is a private citizen:These people are unbelievable. All I know is that this will continue to get closer to Trump and his inner circle, and they ll be removed in due course. Hopefully, the snakes in that pit continue to turn on each other in order to save their own skins, and we can take our country back from these treasonous squatters.Featured image via Chip Somodevilla/Getty Images",News,"October 30, 2017"
 This Is What Fox News Considered ‘News’ As Everyone Else Covered Indictment Of Trump Camp Manager,"This morning, Trump s former campaign manager was indicted for conspiracy against the United States, a.k.a. treason (among other things   you can read the full list of charges here), and ordered to turn himself in to the FBI. As he did so, every news outlet was busy covering it, reporting on the situation as it developed. Except for Fox News. They must have needed some time to decide on their spin because they were reporting on candy and hamburger emojis while the story on Paul Manafort unfolded.Seriously. They were reporting on Halloween candy and some kind of  hamburger emoji crisis  at Google as the first indictment in Robert Mueller s Russia investigation was unsealed and handed down.8:30AM: CNN, Bloomberg, MSNBC, Fox pic.twitter.com/zfbo4PriSo  Rogue CPI (@RogueCPI) October 30, 2017As of 8:41, Fox has moved on to real issues. pic.twitter.com/DwGqgthW5R  Rae Whitlock (@RaeWhitlock) October 30, 2017This is FOX News currently  pic.twitter.com/4yInN7exr5  Josh S nchez (@jnsanchez) October 30, 2017CNN: Paul Manafort to turn himself in to FBI today MSNBC: Manfort Told to Surrender Fox News: Important story on hamburger emojis ???  pic.twitter.com/AQ8GxpAh8N  StrictlyCovfef  ? (@christoq) October 30, 2017Everybody else is talking about the Paul Manafort arrest, @foxnews is talking about cheeseburger emojis. #MuellerMonday pic.twitter.com/Y8vqPcIMYG  CarrieTBow (@CarrieTBow) October 30, 2017They did start talking about Manafort, and even published an opinion piece from contributor Erick Erickson, who is trying to spin this news into nothing by saying that it looks like the charges against Manafort have nothing to do with Trump. He is, of course, calling the whole thing a conspiracy in which Mueller comes up completely empty on the collusion story.Har de har har. Manafort is a slimeball. Unless Trump has something serious on him (and what could be more serious than the charges already against him?), Manafort will probably place his own ass above Trump s.Featured image via Frederick M. Brown/Getty Images and Twitter",News,"October 30, 2017"
 Attempts By Trump To Pardon Anyone Indicted By Mueller Could Backfire On Him In A BIG Way,"There s a lot of talk that, if Mueller indicts friends and associates of Trump over the Russia scandal, Trump will just pardon them and nobody will get punished, least of all Trump. There are two problems with that: First, to accept a pardon is to admit guilt, so he d be throwing them under the bus. But secondly, and perhaps more importantly, any pardons he issues could land him in hot water just that much sooner. According to Rep. Adam Schiff (D-CA), his pardoning power is not exactly absolute.Schiff told ABC News: I don t think the president s power is all that absolute, as people have been suggesting.The president cannot pardon people if it s an effort to obstruct justice, if it s an effort to prevent Bob Mueller and others from learning about the President s own conduct. So, there are limitations. This whole thing really took off when Mueller was appointed special counsel to investigate whether Trump obstructed justice when he fired James Comey. It s true that the Constitution does give the president broad power to issue pardons for  offenses against the United States.  However, we currently don t have any precedent for a president pardoning people tied to his own campaign, and rumors have been circulating that Trump wants to test his pardoning powers to see just how far they actually go.That could be part of why the Tweeter-In-Chief was panicking so badly on Twitter that he screamed,  DO SOMETHING!  in a rant about Hillary Clinton and Uranium One. He might be aware that not only is Mueller getting closer to something that implicates him, which we just can t have, but also that he can t pardon anyone Mueller indicts (or perhaps has been strongly warned away from trying).A pardon would require an admission of guilt, but it would also prevent people from flipping on Trump and singing out the truth in exchange for lesser charges or a lesser sentence. Depending on who s indicted, and what they do, the man who would be king in the White House will find it far more difficult to keep claiming that Russia is just a distraction and there s nothing to it.And so will all his lackeys.Too bad.Featured image via Alex Wong/Getty Images",News,"October 29, 2017"
