Factbox: What's in the final U.S. Republican tax bill,"(Reuters) - The U.S. Congress is expected to vote this week on sweeping, debt-financed tax legislation. Here are key parts of the bill. CORPORATE TAX RATE: Cuts corporate income tax rate to 21 percent from 35 percent, beginning Jan. 1, 2018. PASS-THROUGHS: Creates a 20 percent deduction for the first $315,000 of qualified business income for joint filers of pass-through businesses such as partnerships and sole proprietorships. For income above that threshold, the legislation phases in limits, producing an effective marginal tax rate of no more than 29.6 percent.   CORPORATE MINIMUM TAX: Repeals the 20 percent corporate alternative minimum tax, set up to ensure profitable corporations pay at least some tax. TERRITORIAL SYSTEM: Exempts U.S. corporations from U.S. taxes on most future foreign profits, ending the present worldwide system of taxing profits of all U.S.-based corporations, no matter where they are earned. This would align the U.S. tax code with most other industrialized nations, undercut many offshore tax-dodging strategies and deliver to multinationals a goal they have pursued for years.  REPATRIATION: Sets a one-time mandatory tax of 8 percent on illiquid assets and 15.5 percent on cash and cash equivalents for about $2.6 trillion in U.S. business profits now held overseas. This foreign cash pile was created by a rule making foreign profits tax-deferred if they are not brought into the United States, or repatriated. That rule would be rendered obsolete by the territorial system. ANTI-BASE EROSION MEASURES: Prevents companies from shifting profits out of the United States to lower-tax jurisdictions abroad. Sets an alternative minimum tax on payments between U.S. corporations and foreign affiliates, and limits on shifting corporate income through transfers of intangible property, including patents. In combination, these measures with the repatriation and territorial system provisions, represent a dramatic overhaul of the U.S. tax system for multinationals. CAPITAL EXPENSING: Allows businesses to immediately write off, or expense, the full value of investments in new plant and equipment for five years, then gradually eliminates this 100 percent expensing over five years beginning in year six. INTEREST DEDUCTION LIMIT: Caps business deductions for debt interest payments at 30 percent of taxable income, regardless of deductions for depreciation, amortization or depletion.  CLEAN ENERGY: Preserves tax credits for producing electricity from wind, biomass, geothermal, solar, municipal waste and hydropower. CARRIED INTEREST: Leaves in place “carried interest” loophole for private equity fund managers and some hedge fund managers, despite pledges by Republicans including President Donald Trump to close it. These financiers can now claim a lower capital gains tax rate on much of their income from investments held more than a year. A new rule would extend that holding period to three years, putting the loophole out of reach for some fund managers, but preserving its availability for many.   BRACKETS: Maintains the current seven tax brackets, but temporarily changes most of the income levels and rates. For married couples filing jointly, effective Jan. 1, 2018 and ending in 2026, income tax would be: 10 percent up to $19,050, versus 10 percent up to $18,650 under existing law; 12 percent on $19,051 to $77,400, versus 15 percent on$18,651 to $75,900; 22 percent on $77,401 to $165,000, versus 25 percent on $75,901 to $153,100; 24 percent on $165,001 to $315,000, versus 28 percent on $153,101 to $233,350; 32 percent on $315,001 to $400,000, versus 33 percent on $233,351 to $416,700; 35 percent on $400,001 to $600,000, versus 35 percent on $416,701 to $470,700 37 percent above $600,000, versus 39.6 percent above$470,700. For single individuals, effective Jan. 1, 2018 and ending in 2026, income tax would be: 10 percent up to $9,525, versus 10 percent up to $9,325 under existing law; 12 percent from $9,526 to $38,700, versus 15 percent on $9,326 to $37,950; 22 percent on $38,701 to $82,500, versus 25 percent on $37,951 to $91,900; 24 percent on $82,501 to $157,500, versus 28 percent on $91,901 to $191,650; 32 percent on $157,501 to $200,000, versus 33 percent on $191,651 to $416,700; 35 percent on $200,001 to $500,000, versus 35 percent on $416,701 to $418,400; 37 percent above $500,000, versus 39.6 percent above $418,400. These brackets would expire after 2025. STANDARD DEDUCTION: In a change expected to end itemizing of deductions for millions of Americans, the bill for eight years beginning on Jan. 1, 2018 would increase the standard deduction - a fixed amount that can be subtracted from adjusted gross income to lower taxable income - to $12,000 from $6,350 for individuals, and to $24,000 from $12,700 for married couples. CHILD TAX CREDIT: Doubles the child tax credit to $2,000 per dependent child under age 17, with a refundable portion of $1,400. The refundable portion allows families to lower their tax bills to zero and receive a refund for the remaining value. PERSONAL EXEMPTION: Temporarily eliminates the $4,050 individual personal exemption. Under present law, taxpayers who earn below certain income caps can subtract this fixed dollar amount from their adjusted gross incomes to lower their taxable incomes. Generally, one exemption has been allowed per individual, spouse and child or other dependent. This would take effect Jan. 1, 2018, but then the personal exemption would return in 2026.  INHERITANCES: Raises the exemption for estate and gift taxes to $10 million from $5 million per person and indexes the new exemption level for inflation after 2011. That means even fewer Americans would pay the estate tax, but it would stay on the books. MORTGAGES: For residences bought from Jan. 1, 2018, through Dec. 31, 2025, the bill caps the deduction for mortgage interest at $750,000 in home loan value. After Dec. 31, 2025, the cap would revert to $1 million in loan value. Suspends the deduction for interest on home equity loans from Jan. 1, 2018 until 2026. OBAMACARE MANDATE: Repeals a federal fine imposed on Americans under Obamacare for not obtaining health insurance coverage, a change expected to undermine the 2010 healthcare law.   ANWR DRILLING: Allows oil drilling in Alaska’s Arctic National Wildlife Refuge. ",politicsNews,"December 16, 2017 "
Trump defends tax plan as 'great Christmas gifts' to middle class,"WASHINGTON (Reuters) - U.S. President Donald Trump on Saturday defended a Republican tax-cut plan against Democratic charges that it favors the rich, saying it will be “one of the great Christmas gifts” for the middle class with just days to go before Congress votes. With a vote on the biggest tax rewrite in three decades set for Tuesday, Republicans were working to ensure party members were holding the line in favor of the legislation against entrenched Democratic opposition. The plan was finalized on Friday after Republican Senators Marco Rubio and Bob Corker pledged their support. Three Republican senators, enough to defeat the measure in a Senate that Trump’s party controls with a slim 52-48 majority, remained uncommitted: Susan Collins, Jeff Flake and Mike Lee. Passage in Congress would provide Republicans and Trump with their first major victory since he took office in January. “It’s going to be one of the great Christmas gifts to middle-income people,” Trump told reporters at the White House before he boarded a helicopter for meetings at Camp David. “The Democrats have their sound bite, the standard sound bite before they even know what the bill is all about,” he added. The proposed package would slash the U.S. corporate tax rate to 21 percent and cut taxes for wealthy Americans. Under an agreement between the House of Representatives and the Senate, the corporate tax would be 1 percentage point higher than the 20 percent rate earlier proposed, but still far below the current headline rate of 35 percent, a deep tax reduction that corporations have sought for years. Democrats have slammed the plan as a giveaway to corporations and the rich that would drive up the federal deficit. For months, Trump has touted the bill as a middle-class tax cut. Studies from independent analysts and non-partisan congressional researchers have projected that corporations and the rich would benefit disproportionately. Trump repeated on Saturday that the tax overhaul would help bring in $4 trillion in foreign profits from U.S. companies. The tax plan proposes new rules for repatriating cash held overseas. “This is going to bring money in. As an example, we think $4 trillion is going to be flowing back into the country,” he said. “That’s money that’s overseas that’s stuck there for years and years.” ",politicsNews,"December 16, 2017 "
House to vote on tax bill Tuesday afternoon: aides,"WASHINGTON (Reuters) - The Republican-controlled U.S. House of Representatives is expected to vote on sweeping tax legislation early Tuesday afternoon, aides said, bringing President Donald Trump’s goal of overhauling the U.S. tax system one step closer to fruition. The vote, on a final bill agreed by House and Senate Republicans last week, could come around 1:30 p.m. EST (1830 GMT), the aides said.  Both the House and Senate must approve the measure before Trump can sign it into law. The Senate is expected to vote on the bill as early as Tuesday but must complete 10 hours of debate before acting. It was not clear when debate would begin.     ",politicsNews,"December 18, 2017 "
White House optimistic Congress will avoid government shutdown,"WASHINGTON (Reuters) - White House legislative director Marc Short said he expects Congress to pass a short-term spending bill to fund the federal government at least into January, he told CNBC in an interview on Monday, days before current funding expires on Friday.  “I don’t think anybody wants to see government shut down,” Short told CNBC. “We’re very optimistic that we’re going to find a resolution this week.” ",politicsNews,"December 18, 2017 "
Republican Senator John McCain leaves Washington before expected tax vote,"WASHINGTON (Reuters) - Republican U.S. Senator John McCain is expected to miss an upcoming vote on a tax code overhaul, after his office said he had returned to his home in Arizona following medical treatment. The Senate is expected to vote as early as Tuesday on tax legislation. But McCain, undergoing treatment for brain cancer, will be out of Washington until January, his office said on Sunday. Top U.S. Republicans said on Sunday they expected Congress to pass the tax bill. ",politicsNews,"December 18, 2017 "
Trump says not considering firing U.S. special counsel Mueller,"WASHINGTON (Reuters) - President Donald Trump, when asked on Sunday if he was considering firing U.S. special counsel Robert Mueller, told reporters, “No. I’m not.” Democratic lawmakers in recent days have expressed concern that Trump might fire Mueller, who is investigating allegations of Russian interference in the 2016 U.S. presidential election and whether Trump or anyone on his team colluded with Moscow. Russia denies meddling in the election and Trump has denied any collusion. ",politicsNews,"December 17, 2017 "
Trump allies say Mueller unlawfully obtained thousands of emails,"WASHINGTON (Reuters) - An organization established for U.S. President Donald Trump’s transition to the White House said on Saturday the special counsel investigating allegations of Russian meddling in the 2016 election had obtained tens of thousands of emails unlawfully. Kory Langhofer, counsel to the transition team known as Trump for America, Inc. (TFA), wrote a letter to congressional committees to say Special Counsel Robert Mueller’s team had improperly received the emails from the General Services Administration (GSA), a government agency. Career staff members at the agency “unlawfully produced TFA’s private materials, including privileged communications, to the Special Counsel’s Office,” according to the letter, a copy  of which was seen by Reuters. It said the materials included “tens of thousands of emails.” Trump’s transition team used facilities of the GSA, which helps manage the U.S. government bureaucracy, in the period between the Republican’s November presidential election victory and his inauguration in January.     The Trump team’s accusation adds to the growing friction between the president’s supporters and Mueller’s office as it investigates whether Russia interfered in the election and if Trump or anyone on his team colluded with Moscow. Asked for comment, White House spokeswoman Sarah Sanders said: “We continue to cooperate fully with the special counsel and expect this process to wrap up soon.” The special counsel’s office waved off the transition team’s complaint. “When we have obtained emails in the course of our ongoing criminal investigation, we have secured either the account owner’s consent or appropriate criminal process,” said Peter Carr, spokesman for the special counsel’s office. The GSA did not respond immediately to a request for comment. Democrats say there is a wide-ranging effort by the president’s allies on Capitol Hill and in some media outlets to discredit Mueller’s investigation. Trump himself has loudly declared Mueller’s effort a waste of time. “There is absolutely no collusion. That has been proven,” Trump told reporters on Friday. Russia denies interfering in the election.  On Friday, Representative Adam Schiff, the top Democrat on the House of Representatives Intelligence Committee, said he fears the committee’s Republican majority intends to close its investigation of the topic prematurely. Some Republicans have argued that Mueller is biased against Trump and should be fired. Langhofer’s letter was sent to the U.S. Senate Committee on Homeland Security and Government Affairs, and the U.S. House Committee on Oversight and Government Reform. It asked for Congress to act immediately “to protect future presidential transitions from having their private records misappropriated by government agencies, particularly in the context of sensitive investigations intersecting with political motives.” The letter said Mueller’s office obtained the emails despite the fact that it was aware the GSA did not own or control the records. It said the special counsel’s office has “extensively used the materials in question, including portions that are susceptible to claims of privilege” without notifying the Trump for America team. On the transition team were a number of aides who were later caught up in Mueller’s investigation, such as former national security adviser Michael Flynn. Flynn pleaded guilty this month to lying to the FBI about his contacts with Russia. Langhofer, the Trump transition team lawyer, wrote in his letter that the GSA’s transfer of materials was discovered on Dec. 12 and 13. The FBI had requested the materials from GSA staff on Aug. 23, asking for copies of the emails, laptops, cell phones and other materials associated with nine members of the Trump transition team responsible for national security and policy matters, the letter said. The FBI requested the materials of four additional senior members of the Trump transition team on Aug. 30, it said. Langhofer argued that, while such transition teams are involved in executive functions, they are considered private, non-profit organizations whose records are private and not subject to presidential records laws. ",politicsNews,"December 16, 2017 "
Senator-elect Jones not joining calls for Trump resignation,"WASHINGTON (Reuters) - Democrat Doug Jones, who scored an upset victory last week in the U.S. Senate race in Alabama, said on Sunday he did not believe President Donald Trump needed to resign over sexual misconduct allegations against him. “I don’t think that the president ought to resign at this point,” Jones told CNN’s State of the Union program. “Those allegations were made before the election, and so people had an opportunity to judge before that election. I think we need to move on and not get distracted by those issues.” More than a dozen women have accused Trump of making unwanted sexual advances against them before he entered politics.  Accusations of sexual harassment against high-profile men in politics, media and the entertainment industry have put a new spotlight on the allegations against Trump, and several Democratic senators have called on him to resign. Trump and White House officials have denied the allegations. The accusations emerged during the 2016 presidential campaign, when a videotape surfaced of a 2005 conversation caught on an open microphone in which Trump spoke in vulgar terms about trying to have sex with women. Trump apologized for the remarks but called them private “locker-room talk” and said he had not done the things he talked about. Jones prevailed in the Senate race against Republican Roy Moore, who himself had been accused of sexual misconduct. Jones’ victory in the deeply conservative state of Alabama was a political blow to Trump, who had endorsed Moore. ",politicsNews,"December 17, 2017 "
Trump administration bans selected words at health agencies: paper,"WASHINGTON (Reuters) - The Trump administration has told agencies within the Department of Health and Human Services to avoid using certain words or phrases in official documents being drafted for next year’s budget, the Washington Post reported on Saturday. The newspaper said one of the agencies, the U.S. Centers for Disease Control and Prevention, was given a list of seven prohibited words or phrases: “vulnerable,” “entitlement,” “diversity,” “transgender,” “fetus,” “evidence-based” and “science-based.” Officials at a second agency were also told to use “Obamacare” instead of the Affordable Care Act to describe President Barack Obama’s 2010 healthcare law and to use “exchanges” instead of “marketplaces” in reference to venues where people can buy federally subsidized health insurance, the Post reported. The HHS pushed back on the report.  “The assertion that HHS has ‘banned words’ is a complete mischaracterization of discussions regarding the budget formulation process,” spokesman Matt Lloyd said in a statement.  “HHS will continue to use the best scientific evidence available to improve the health of all Americans. HHS also strongly encourages the use of outcome and evidence data in program evaluations and budget decisions,” he said. The newspaper said State Department documents also now refer to sex education as “sexual risk avoidance.” A briefing at the second HHS agency relied on a document from the White House Office of Management and Budget, which oversees President Donald Trump’s annual budget proposal to Congress, according to the Post.   The Post said no explanations were given for the language changes.     ",politicsNews,"December 17, 2017 "
Trump to say in security speech that China is competitor: officials,"WASHINGTON (Reuters) - President Donald Trump will lay out a new U.S. national security strategy on Monday based on his “America First” policy and will, among other items, make clear that China is a competitor, two senior U.S. officials said on Saturday. Trump has praised Chinese President Xi Jinping while also demanding that Beijing increase pressure on North Korea over its nuclear program and to change trade practices to make them more favorable to the United States. The  national security strategy, to be rolled out in a speech by Trump, should not be seen as an attempt to contain China but rather to offer a clear-eyed look at the challenges China poses, said the officials, who spoke on condition of anonymity. The strategy, which was still being drafted, may also reverse Democratic President Barack Obama’s declaration in September 2016 that climate change is a threat to security, one official said. Trump, a Republican, is to lay out his foreign policy priorities, and will emphasize his commitment to “America First” policies such as building up the U.S. military, confronting Islamist militants and realigning trade relationships to make the United States more competitive, the officials said. ",politicsNews,"December 18, 2017 "
Republican tax bill retains U.S. electric vehicle tax credit,"WASHINGTON (Reuters) - A compromise Republican tax bill released late Friday does not eliminate a $7,500 electric vehicle tax credit as Republicans in the U.S. House of Representatives had previously proposed. The measure follows the lead of the Senate version approved last month that did not eliminate the credit. Killing the credit could have hurt automakers like General Motors Co (GM.N), Volkswagen AG (VOWG_p.DE), Tesla Inc (TSLA.O) and Nissan Motor Co (7201.T). Consumers under current law are eligible for a $7,500 tax credit to defray the cost of plug-in electric vehicles. The electric vehicle tax credit starts to phase out after a manufacturer sells 200,000 plug-in vehicles. After an automaker hits that point, the $7,500 tax credit is still available for at least three more months before phasing out.  Consumers are currently allowed to take the credit on vehicles until the manufacturer hits 200,000 plug-in vehicles sold. Electric vehicles have expensive batteries that make them pricier than gasoline-powered vehicles. The Electric Drive Transportation Association said in a statement late Friday it was pleased the credit would remain in law. “The credit supports innovation and job creation while helping drivers access advanced vehicle technology,” the group said. More than 50 automakers and other companies and groups released a letter earlier this week urging Congress to retain the credit, including Ford Motor Co (F.N), BMW AG (BMWG.DE), GM, Uber Technologies Inc. Former President Barack Obama repeatedly proposed hiking the tax credit for electric vehicles to $10,000 and converting it to a point-of-sale rebate, but Congress did not approve the measure. Automakers face mandates from California and a dozen other states to produce a rising number of zero-emission vehicles and have said the credits are essential to meeting requirements. ",politicsNews,"December 16, 2017 "
Attorney General Sessions has lukewarm praise for FBI after Trump attack,"WASHINGTON (Reuters) - U.S. Attorney General Jeff Sessions, who oversees the Federal Bureau of Investigation, on Friday offered a tepid endorsement of the nation’s leading law enforcement agency, which has been under attack by President Donald Trump and other Republicans. Trump said earlier this month that the FBI’s reputation was in “tatters” after news came to light that an FBI agent on a team investigating links between Russia and Trump’s election campaign had exchanged anti-Trump text messages with an FBI lawyer.     Sessions on Friday defended the bureau, which is part of the Department of Justice that he leads, but it was not an enthusiastic endorsement. “I don’t share the view that the FBI is not functioning at a high level all over the country,” he told a news conference. Sessions’ comments came at a time when former FBI director Robert Mueller is leading an investigation into Russian interference in the 2016 presidential election. A sampling of texts between agent Peter Strzok and FBI lawyer Lisa Page was released to Congress and the media earlier this week. The two referred to Trump as an “idiot,” but also took aim at other politicians, including Democrat Hillary Clinton, who lost to Trump in the 2016 election, and independent Bernie Sanders, who had sought the Democratic nomination for president. Strzok was transferred off Mueller’s team, but the texts provided fresh fodder for some Republicans who have fiercely criticized Mueller in a move that Democrats say is an effort to discredit his Russia investigation. Russia has denied meddling in the 2016 election, and Trump has repeatedly said his campaign did not collude with Russia.         Sessions is the latest senior official to defend the FBI. His comments were much milder than those of FBI Director Christopher Wray and Deputy Attorney General Rod Rosenstein in recent testimony to Congress. Sessions said Trump does support the FBI and noted that Trump spoke earlier on Friday to a class of domestic and international law enforcement managers graduating from an FBI training program in Quantico, Virginia. However, the audience did not consist of FBI agents, and Trump’s speech was to local and state police officers. Sessions also ducked a question about whether he will appoint a second special counsel to investigate some of the bias allegations against Mueller’s team, as some Republicans have demanded. ",politicsNews,"December 15, 2017 "
Senate Democrats to force vote on FCC net neutrality repeal,"WASHINGTON (Reuters) - The top U.S. Senate Democrat said on Friday he would force a vote on the Federal Communications Commission’s decision to repeal landmark net neutrality rules, but the move was unlikely to block a ruling that could reshape the digital landscape. The FCC voted Thursday along party lines to reverse the Obama era rules barring internet service providers from blocking or throttling internet traffic, or offering paid fast lanes. A group of state attorneys general vowed to sue. On Friday, Senator Charles Schumer of New York said he would force a vote on the FCC action under the Congressional Review Act. Republicans scuttled internet privacy rules adopted under the Obama administration using the same procedural vehicle. “There will be a vote to repeal the rule that the FCC passed. It’s in our power to do that,” Schumer said in New York. “Sometimes we don’t like them, when they used it to repeal some of the pro environmental regulations, but now we can use the CRA to our benefit and we intend to.” Senate Majority Leader Mitch McConnell opposes Schumer’s effort and backed the FCC repeal, a spokesman for the Republican said Friday. A reversal of Thursday’s FCC vote would need the approval of the Senate, U.S. House and President Donald Trump. Trump also backed the FCC action, the White House said Thursday. This week’s FCC order grants internet providers sweeping new powers to block, throttle or discriminate among internet content, but requires public disclosure of those practices. Internet providers have vowed not to change how consumers get online content. The FCC rules also seek to bar states from imposing their own net neutrality requirements. The FCC said the rules would take effect once the White House Office of Management and Budget approved the new transparency rules, which could take several months. Democrats say net neutrality is essential to protect consumers, while Republicans say the rules hindered investment by providers and were not needed. Moody’s Investors Service said in a note Friday the FCC vote was “credit positive” for internet service providers that could have faced rate regulation under the 2015 rules that would have treated them like public utilities. Moody’s said providers “will tread lightly when it comes to engaging in paid prioritization and throttling, as there could be significant negative public reaction to these acts.” Moody’s said “at least in the near term, the cost of negative publicity on their existing businesses far outweighs the benefit of additional revenue streams these companies can generate from paid prioritization agreements.” ",politicsNews,"December 15, 2017 "
Republican Senator Corker says he will support tax bill,"WASHINGTON (Reuters) - U.S. Republican Senator Bob Corker, a staunch fiscal hawk who has been a critic of emerging tax legislation, said on Friday he will support the sweeping tax overhaul that Republicans hope to approve next week. “I have decided to support the tax reform package we will vote on next week,” Corker, who had expressed concerned about the bill’s impact on the federal deficit, said in a statement released on Twitter. The details of the legislation are expected to be released later on Friday, with votes expected in the Senate and House of Representatives next Tuesday.  ",politicsNews,"December 15, 2017 "
"Republican Senator Rubio will back tax bill: CNBC, citing sources","WASHINGTON (Reuters) - U.S. Republican Senator Marco Rubio will support a compromise tax bill when it comes up for a vote next week in Congress, CNBC reported on Friday, citing unnamed sources. The Florida lawmaker earlier on Friday repeated his concerns that an expansion of child tax credits in the bill was too little to win his support, keeping a cloud over prospects for the legislation’s passage. ",politicsNews,"December 15, 2017 "
House committee questions head of Trump campaign data firm: sources,"WASHINGTON (Reuters) - Members of the U.S. House Intelligence Committee on Thursday interviewed the head of a data analysis firm to determine whether Donald Trump’s election campaign team sought his help to find thousands of emails missing from Hillary Clinton’s private server, three sources familiar with the session said. Trump’s campaign hired Alexander Nix and the company, Cambridge Analytica, in June 2016 and paid it more than $6.2 million through last December, according to Federal Election Commission records. The month after his firm was hired, Nix emailed WikiLeaks founder Julian Assange for help tracking down some 33,000 emails that Clinton supposedly had deleted from her private server, the Daily Beast and The Wall Street Journal reported in October. Nix wanted to convert the missing and potentially damaging emails into a searchable database for use by the Trump campaign or a pro-Trump political action committee, the Journal reported.  WikiLeaks confirmed to Reuters on Thursday that it was approached by Nix, but a representative said it turned down his request.     The intelligence committee is investigating possible collusion between Trump’s campaign team and Russia during the 2016 election. The matter is also being investigated by Special Counsel Robert Mueller and three other congressional committees. Russia has denied meddling in the election, and Trump has said there was no collusion between Moscow and his campaign.   Representatives Elijah Cummings and Jerrold Nadler, the top Democrats on the House Oversight and Judiciary committees, on Thursday asked their Republican committee chairmen to issue subpoenas for documents from Cambridge Analytica and Giles-Parscale, another data analysis firm that worked for the Trump campaign. Spokesmen for Cambridge Analytica and Giles-Parscale did not immediately respond to emails requesting comment.          Cummings and Nadler said they sent their letter after the two companies declined to answer questions about whether they had contacts with foreign actors during the 2016 presidential campaign. The sources said the intelligence committee members met at a Washington law office on Thursday to conduct the interview with Nix by Skype because he was not in the United States. The sources said the interview lasted some 90 minutes. The CIA, Federal Bureau of Investigation and the National Security Agency said in January that Russia used propaganda, social media and other means to meddle in the 2016 election to try to help Trump defeat Clinton.         In their report, the agencies said Russian intelligence services hacked emails and other documents from the Democratic National Committee and other Democratic Party organizations, and used Wikileaks to release them.  ",politicsNews,"December 15, 2017 "
Factbox: Provisions of the U.S. Republicans' final tax bill,"(Reuters) - Republicans in the U.S. Congress reached a deal on tax legislation on Wednesday, clearing the way for final votes next week on a package that, if approved, would be sent to President Donald Trump to sign into law. Formal language of the legislation, expected to add at least $1 trillion to the $20-trillion national debt over a decade, has not been released. The following are known provisions on which House of Representatives and Senate tax writers have agreed, based on conversations with aides and lawmakers: CORPORATE TAX RATE: Falls to 21 percent from 35 percent. The House and Senate bills, as well as Trump, had earlier proposed 20 percent. Going to 21 percent gave tax writers more federal revenue needed to allow the tax cut to take effect immediately. U.S. corporations have been seeking a large tax cut like this for many years.  PASS-THROUGH BUSINESSES: Creates a 20 percent business income deduction for owners of pass-through businesses, such as sole proprietorships and partnerships. The House had proposed a 25 percent tax rate; the Senate, a 23 percent deduction.  CORPORATE MINIMUM: Repeals the corporate alternative minimum tax, which was set up to ensure profitable companies pay at least some federal tax. CLEAN ENERGY: Maintains production tax credit for wind energy and the $7,500 electric vehicle tax credit. The House had proposed repealing the electric vehicle credit and scaling back the wind energy credit. The Senate version did neither. INDIVIDUAL INCOME TAX RATES: There will be seven brackets, and the top rate falls to 37 percent from 39.6 percent. The House had proposed maintaining the 39.6 percent top rate and condensing the current seven tax brackets to four. The Senate had proposed cutting the top rate to 38.5 percent and maintaining seven brackets. PERMANENCE: The expectation is that individual tax rates will snap back to current levels in less than 10 years, possibly after 2024. The individual tax rates in the House bill were to be permanent. The individual tax rates in the Senate bill were to expire after 2025. STATE AND LOCAL TAX (SALT): Both the House and Senate had proposed scaling back the popular individual deduction for state and local tax payments by limiting it to property-tax payments and capping that at $10,000. The compromise bill will keep that $10,000 cap, but allow for continued deduction of both state and local income tax payments, as well as property tax payments. MORTGAGE INTEREST: Caps the mortgage interest deduction for new mortgages at $750,000 in home loan value, down from the current $1 million. The House had proposed a $500,000 cap. The Senate bill left it at $1 million. ESTATE TAX: Roughly doubles the exemption from the federal estate tax on inherited assets to about $11 million per person, or about $22 million per couple, but leaves the estate tax in place, mirroring the Senate proposal. The House bill had proposed entirely repealing the estate tax over several years. OBAMACARE MANDATE: Repeals a federal fine imposed on Americans under Obamacare for not obtaining health insurance coverage. The House bill did not repeal the Obamacare individual mandate.  ANWR DRILLING: Allows oil drilling in Alaska’s Arctic National Wildlife Refuge. The provision was sponsored by Republican Senator Lisa Murkowski of Alaska. ",politicsNews,"December 14, 2017 "
House Speaker Ryan mulls retirement after 2018 elections: Politico,"WASHINGTON (Reuters) - Republican House Speaker Paul Ryan has told confidants he would like to retire after the 2018 congressional elections, Politico reported on Thursday, but the Wisconsin lawmaker and an aide played down the report, saying he wasn’t quitting any time soon. “Ryan has made it known to some of his closest confidants that this will be his final term as speaker,” Politico said.  Politico said it interviewed three dozen people who knew Ryan - including lawmakers, congressional and administration aides, conservative intellectuals and Republican lobbyists - and that “not a single person believed Ryan will stay in Congress past 2018.” White House spokeswoman Sarah Sanders said President Donald Trump had spoken to Ryan “and made sure that the speaker knew very clearly and in no uncertain terms that if that news was true, he was very unhappy with it.” “The speaker assured the president that those were not accurate reports and that they looked forward to working together for a long time to come,” Sanders said. Ryan is a long-time champion of tax reform who has helped bring Republicans in Congress to the cusp of a tax overhaul for the first time in a generation. If passed, it would be Trump’s first major legislative victory since he took office in January despite being helped by Republican control of Congress. When asked by reporters on Thursday if he was planning to quit, Ryan said with a chuckle: “I’m not, no.” Asked later about the Politico report, Ryan spokeswoman AshLee Strong did not directly deny it, instead saying: “This is pure speculation. As the speaker himself said today, he’s not going anywhere any time soon.” Ryan would be unlikely to publicize any planned departure because it could hurt his fundraising capacity on behalf of fellow Republicans and undercut his ability to make deals in the House of Representatives. A budget hawk who was Mitt Romney’s vice presidential running mate in 2012, Ryan reluctantly took over as speaker in 2015 following the resignation of John Boehner, who had held the post since early 2011 after Republicans won control of the chamber from Democrats. Boehner’s tenure as speaker was marked by fractious divisions among competing groups within the Republican Party. Ryan has tried to move the party beyond those disputes with only limited success.  Party divisions earlier this year prevented Republicans from delivering a promised overhaul of healthcare legislation, and the path toward tax reform has also been complicated by internal  disagreements and intense lobbying from industry groups. ",politicsNews,"December 14, 2017 "
Republican Representative Farenthold will not seek re-election,"AUSTIN, Texas/WASHINGTON (Reuters) - U.S. Republican Representative Blake Farenthold said he would not seek re-election in November, denying allegations of sexual harassment by former staffers but admitting he allowed an unprofessional culture to flourish in his Capitol Hill office. The 55-year-old congressman from Corpus Christi, Texas, made the announcement on Thursday, a week after the House Ethics Committee said it was investigating him over allegations of sexual harassment, discrimination and retaliation involving a former female staff member. The committee said it was also looking into whether Farenthold had made inappropriate statements to other members of his staff. In a videotaped statement on his campaign’s Facebook page, Farenthold said he was a political novice unprepared for his new responsibilities when he came to Washington for his first term in 2011. “I had no idea how to run a congressional office, and as a result, I allowed a workplace culture to take root in my office that was too permissive and decidedly unprofessional,” he said. Politico reported last week that the congressional Office of Compliance had paid $84,000 from a public fund on behalf of Farenthold for a sexual harassment claim. In 2014, his former communications director, Lauren Greene, filed a lawsuit accusing him of creating a hostile work environment, gender discrimination and retaliation, court documents showed. The two reached a confidential mediated agreement in 2015, according to a statement from Farenthold’s office that denied any wrongdoing by him. Reuters has been unable to verify the allegations against Farenthold, who said on Thursday that the charges were false.  “This issue has become a political distraction,” he said. “Quite simply, my constituents deserve better.” House of Representatives Speaker Paul Ryan called the allegations disconcerting, including reports outlining “unacceptable behaviors.”  “I think he’s made the right decision to retire,” Ryan said. Congress is reviewing its workplace policies on sexual harassment after a number of lawmakers have been accused of sexual misconduct in recent weeks amid a wave of such allegations against powerful men in entertainment, politics and the media.  Last week, Democratic Representative John Conyers and Republican Representative Trent Franks resigned, while Democratic Senator Al Franken said he would be stepping down in the coming weeks. ",politicsNews,"December 14, 2017 "
